virus,material,treatment,time,treatment_end_time,dilution,replicate,trial_unique_id,control_index,replicate_set_id,titer_id,virus_detect
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-2,1,13,13,65,193,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-3,1,13,13,65,193,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-3,1,13,13,65,193,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-3,1,13,13,65,193,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-3,1,13,13,65,193,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-4,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-4,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-4,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-4,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-5,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-5,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-5,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-5,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-6,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-6,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-6,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-6,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-7,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-7,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-7,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-7,1,13,13,65,193,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,0,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,0,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,0,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,0,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-1,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-1,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-1,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-1,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-2,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-2,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-2,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-2,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-3,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-3,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-3,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-3,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-4,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-4,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-4,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-4,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-5,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-5,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-5,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-5,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-6,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-6,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-6,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-6,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-7,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-7,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-7,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-7,1,13,13,66,194,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,0,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,0,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,0,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,0,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-1,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-1,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-1,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-1,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-2,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-2,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-2,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-2,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-3,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-3,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-3,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-3,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-4,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-4,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-4,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-4,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-5,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-5,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-5,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-5,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-6,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-6,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-6,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-6,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-7,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-7,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-7,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-7,1,13,13,67,195,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,0,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,0,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,0,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,0,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-1,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-1,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-1,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-1,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-2,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-2,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-2,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-2,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-3,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-3,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-3,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-3,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-4,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-4,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-4,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-4,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-5,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-5,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-5,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-5,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-6,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-6,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-6,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-6,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-7,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-7,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-7,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-7,1,13,13,68,196,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,0,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,0,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,0,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,0,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-1,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-1,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-1,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-1,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-2,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-2,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-2,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-2,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-3,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-3,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-3,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-3,2,13,13,65,197,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-4,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-4,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-4,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-4,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-5,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-5,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-5,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-5,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-6,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-6,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-6,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-6,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-7,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-7,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-7,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-7,2,13,13,65,197,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,0,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,0,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,0,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,0,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-1,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-1,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-1,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-1,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-2,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-2,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-2,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-2,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-3,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-3,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-3,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-3,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-4,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-4,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-4,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-4,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-5,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-5,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-5,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-5,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-6,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-6,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-6,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-6,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-7,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-7,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-7,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-7,2,13,13,66,198,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,0,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,0,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,0,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,0,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-1,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-1,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-1,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-1,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-2,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-2,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-2,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-2,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-3,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-3,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-3,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-3,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-4,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-4,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-4,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-4,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-5,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-5,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-5,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-5,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-6,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-6,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-6,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-6,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-7,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-7,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-7,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1,99999,-7,2,13,13,67,199,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,0,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,0,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,0,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,0,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-1,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-1,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-1,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-1,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-2,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-2,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-2,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-2,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-3,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-3,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-3,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-3,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-4,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-4,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-4,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-4,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-5,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-5,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-5,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-5,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-6,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-6,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-6,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-6,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-7,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-7,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-7,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,1.5,99999,-7,2,13,13,68,200,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,0,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,0,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,0,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,0,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-1,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-1,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-1,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-1,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-2,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-2,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-2,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-2,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-3,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-3,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-3,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-3,3,13,13,65,201,1
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-4,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-4,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-4,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-4,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-5,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-5,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-5,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-5,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-6,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-6,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-6,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-6,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-7,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-7,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-7,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0,99999,-7,3,13,13,65,201,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,0,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,0,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,0,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,0,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-1,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-1,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-1,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-1,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-2,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-2,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-2,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-2,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-3,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-3,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-3,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-3,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-4,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-4,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-4,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-4,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-5,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-5,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-5,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-5,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-6,3,13,13,66,202,0
SARS-CoV-2,DMEM closed vial oven,Heat,0.5,99999,-6,3,13,13,66,202,0
