date;virus;strain;treatment;material;temperature;humidity;time;dilution;replicate;virus_detect;plate;well_row;well_col;comment
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-4;1;0;Stability;E;1;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-4;1;0;Stability;E;2;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-4;1;0;Stability;E;3;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-4;1;0;Stability;E;4;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-4;2;0;Stability;E;5;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-4;2;0;Stability;E;6;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-4;2;0;Stability;E;7;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-4;2;0;Stability;E;8;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-4;3;0;Stability;E;9;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-4;3;0;Stability;E;10;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-4;3;0;Stability;E;11;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-4;3;0;Stability;E;12;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-5;1;0;Stability;F;1;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-5;1;0;Stability;F;2;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-5;1;0;Stability;F;3;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-5;1;0;Stability;F;4;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-5;2;0;Stability;F;5;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-5;2;0;Stability;F;6;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-5;2;0;Stability;F;7;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-5;2;0;Stability;F;8;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-5;3;0;Stability;F;9;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-5;3;0;Stability;F;10;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-5;3;0;Stability;F;11;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-5;3;0;Stability;F;12;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-6;1;0;Stability;G;1;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-6;1;0;Stability;G;2;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-6;1;0;Stability;G;3;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-6;1;0;Stability;G;4;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-6;2;0;Stability;G;5;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-6;2;0;Stability;G;6;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-6;2;0;Stability;G;7;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-6;2;0;Stability;G;8;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-6;3;0;Stability;G;9;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-6;3;0;Stability;G;10;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-6;3;0;Stability;G;11;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-6;3;0;Stability;G;12;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-7;1;0;Stability;H;1;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-7;1;0;Stability;H;2;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-7;1;0;Stability;H;3;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-7;1;0;Stability;H;4;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-7;2;0;Stability;H;5;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-7;2;0;Stability;H;6;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-7;2;0;Stability;H;7;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-7;2;0;Stability;H;8;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-7;3;0;Stability;H;9;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-7;3;0;Stability;H;10;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-7;3;0;Stability;H;11;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1;-7;3;0;Stability;H;12;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;0;1;0;Stability;A;1;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;0;1;0;Stability;A;2;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;0;1;0;Stability;A;3;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;0;1;0;Stability;A;4;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;0;2;0;Stability;A;5;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;0;2;0;Stability;A;6;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;0;2;0;Stability;A;7;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;0;2;0;Stability;A;8;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;0;3;0;Stability;A;9;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;0;3;0;Stability;A;10;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;0;3;0;Stability;A;11;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;0;3;0;Stability;A;12;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-1;1;0;Stability;B;1;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-1;1;0;Stability;B;2;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-1;1;0;Stability;B;3;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-1;1;0;Stability;B;4;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-1;2;0;Stability;B;5;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-1;2;0;Stability;B;6;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-1;2;0;Stability;B;7;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-1;2;0;Stability;B;8;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-1;3;0;Stability;B;9;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-1;3;0;Stability;B;10;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-1;3;0;Stability;B;11;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-1;3;0;Stability;B;12;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-2;1;0;Stability;C;1;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-2;1;0;Stability;C;2;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-2;1;0;Stability;C;3;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-2;1;0;Stability;C;4;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-2;2;0;Stability;C;5;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-2;2;0;Stability;C;6;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-2;2;0;Stability;C;7;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-2;2;0;Stability;C;8;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-2;3;0;Stability;C;9;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-2;3;0;Stability;C;10;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-2;3;0;Stability;C;11;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-2;3;0;Stability;C;12;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-3;1;0;Stability;D;1;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-3;1;0;Stability;D;2;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-3;1;0;Stability;D;3;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-3;1;0;Stability;D;4;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-3;2;0;Stability;D;5;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-3;2;0;Stability;D;6;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-3;2;0;Stability;D;7;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-3;2;0;Stability;D;8;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-3;3;0;Stability;D;9;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-3;3;0;Stability;D;10;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-3;3;0;Stability;D;11;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-3;3;0;Stability;D;12;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-4;1;0;Stability;E;1;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-4;1;0;Stability;E;2;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-4;1;0;Stability;E;3;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-4;1;0;Stability;E;4;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-4;2;0;Stability;E;5;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-4;2;0;Stability;E;6;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-4;2;0;Stability;E;7;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-4;2;0;Stability;E;8;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-4;3;0;Stability;E;9;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-4;3;0;Stability;E;10;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-4;3;0;Stability;E;11;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-4;3;0;Stability;E;12;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-5;1;0;Stability;F;1;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-5;1;0;Stability;F;2;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-5;1;0;Stability;F;3;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-5;1;0;Stability;F;4;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-5;2;0;Stability;F;5;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-5;2;0;Stability;F;6;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-5;2;0;Stability;F;7;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-5;2;0;Stability;F;8;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-5;3;0;Stability;F;9;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-5;3;0;Stability;F;10;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-5;3;0;Stability;F;11;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-5;3;0;Stability;F;12;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-6;1;0;Stability;G;1;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-6;1;0;Stability;G;2;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-6;1;0;Stability;G;3;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-05-14;SARS-CoV-2;SARS-CoV-2;Heat;DMEM closed vial oven;70;NA;1.5;-6;1;0;Stability;G;4;closed 2ml vial of DMEM, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
